shelter_id,manager_id,shelter_name,disaster_type,status,address,latitude,longitude,total_capacity,current_occupancy,occupancy_rate,has_disabled_facility,has_pet_zone,amenities,contact_person,contact_phone,contact_email,total_requests,fulfilled_requests,pending_requests,created_at,updated_at
SH_000219,user_000000,메트로팔레스1단지 전체 동의 지하주차장 지하1~2층,지진,운영중,"대구광역시 수성구 동원로 135, 지하주차장지하1~2층 (만촌동, 메트로팔레스1단지아파트)",35.87027777777778,128.63416666666666,8658,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000220,user_000000,만촌보성아파트,한파,운영중,"대구광역시 수성구 공경로 70 (만촌동, 만촌보성타운아파트)",35.87388888888889,128.64305555555555,470,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000221,user_000000,"천마타운225,227,231,233동근처 지하주차장1층",지진,운영중,"대구광역시 수성구 신매로 71, 지하주차장 1층 (신매동, 시지천마타운)",35.836666666666666,128.7072222222222,6467,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000222,user_000000,욱수동,한파,운영중,대구광역시 수성구 욱수길 61 (욱수동),35.82416666666667,128.70583333333332,272,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000223,user_000000,"사월역 지하1,3,4층",지진,운영중,"대구광역시 수성구 달구벌대로 지하3290, 사월역 지하1,3,4층 (신매동)",35.836666666666666,128.71527777777777,10488,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000224,user_000000,신매역 지하1~3층,지진,운영중,"대구광역시 수성구 달구벌대로 지하3180, 신매역 지하1~3층 (매호동)",35.840833333333336,128.70444444444442,9655,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000225,user_000000,시지효성백년가약1단지 전체 동의 지하주차장 지하1~3층,지진,운영중,"대구광역시 수성구 달구벌대로 3280, 지하주차장 1~3층 (신매동, 시지 효성 백년가약 1단지)",35.836666666666666,128.7147222222222,28208,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000226,user_000000,"보국웰리치 101,103동 근처 지하주차장 지하1~2층",지진,운영중,"대구광역시 수성구 욱수천로 55, 지하주차장 1~2층 (욱수동, 보국 웰리치아파트)",35.83361111111111,128.71055555555554,21735,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000227,user_000000,태왕월드하이츠 전체 동의 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 욱수천로 7, 지하주차장 1층 (욱수동, 태왕월드하이츠아파트)",35.82972222222222,128.70888888888888,7518,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000228,user_000000,지산5단지아파트 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 용학로 325, 전체동의지하주차장1층 (지산동, 지산5단지아파트)",35.82527777777778,128.64249999999998,1275,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000229,user_000000,대구경찰청 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 무학로 227, 대구광역시경찰청 지하주차장 지하1층 (지산동)",35.82944444444445,128.63416666666666,2107,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000230,user_000000,청산맨션 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 지범로21길 15, 전체동의지하주차장1층 (지산동, 청산맨션)",35.82555555555556,128.6363888888889,4391,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000231,user_000000,지산1동보성맨션 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 지범로21길 3, 전체동의지하주차장1층 (지산동, 지산보성맨션)",35.823888888888895,128.63555555555556,2880,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000232,user_000000,지산타운 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 용학로 303, 전체동의지하주차장1층 (지산동, 지산타운)",35.823055555555555,128.64111111111112,2515,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000233,user_000000,동서무학아파트 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 지산로14길 83, 전체동의지하주차장1층 (지산동, 동서무학아파트)",35.82666666666667,128.63833333333332,2400,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000234,user_000000,지산청구 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 지산로 48, 전체동의자하주차장1층 (지산동, 지산청구)",35.82527777777778,128.63472222222222,4791,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000235,user_000000,녹원아파트 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 무학로 189, 전체동의지하주차장1층 (지산동, 녹원아파트)",35.831388888888895,128.62972222222223,2715,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000236,user_000000,동서아파트 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 지산로 56, 전체동의지하주차장1층 (지산동, 동서아파트)",35.82666666666667,128.63416666666666,5987,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000237,user_000000,지산서한이다음아파트 지하주차장 지하1층,지진,운영중,"대구광역시 수성구 용학로 313, 전체동의지하주차장1층 (지산동, 지산서한이다음아파트)",35.823888888888895,128.64222222222222,2530,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000238,user_000000,래미안수성 지하주차장 1~3층,지진,운영중,"대구광역시 수성구 상록로 69, 지하주차장 1~3층 (범어동, 래미안수성아파트)",35.86555555555556,128.62333333333333,25819,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000239,user_000000,제2작전사령부,한파,운영중,대구광역시 수성구 무열로 92 (만촌동),35.86694444444444,128.65194444444444,1200,0,0,False,False,,최고관리자,053-666-2960,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000240,user_000000,대현프리몰 지하상가 지하1층,지진,운영중,"대구광역시 중구 국채보상로 지하 580 (동성로2가, 대현프리몰)",35.87083333333334,128.5952777777778,6612,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000241,user_000000,봉산문화회관 지하주차장 1층,지진,운영중,"대구광역시 중구 봉산문화길 77 (봉산동, 봉산문화회관)",35.86333333333334,128.59666666666666,480,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000242,user_000000,메트로프라자 지하상가 지하1층,지진,운영중,"대구광역시 중구 달구벌대로 지하 2160 (봉산동, 메트로프라자)",35.864444444444445,128.59805555555556,9335,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000243,user_000000,궁전사우나,해일,운영중,"대구광역시 중구 동성로12길 16-1 (문화동, 궁전목욕탕)",35.87111111111111,128.59666666666666,200,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000244,user_000000,제일중학교,한파,운영중,"대구광역시 중구 명륜로23길 16 (봉산동, 대구제일중학교)",35.861666666666665,128.59666666666666,390,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000245,user_000000,대구지하철반월당역 지하1층~4층,지진,운영중,"대구광역시 중구 달구벌대로 지하 2100 (남산동, 하나은행)",35.86472222222223,128.59333333333333,8823,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000246,user_000000,청라언덕역 지하1층~4층,지진,운영중,대구광역시 중구 달구벌대로 2000 (남산동),35.86472222222223,128.58277777777778,1254,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000247,user_000000,대봉동방천둑길숲,폭염,운영중,대구광역시 중구 신천대로 677(대봉동),35.85916666666667,128.6063888888889,640,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000248,user_000000,청운맨션아파트 전체 동 지하1층,지진,운영중,"대구광역시 중구 동덕로 33 (대봉동, 청운맨션아파트)",35.858333333333334,128.60472222222222,3190,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000249,user_000000,대백프라자 지하주차장 2층~5층,지진,운영중,"대구광역시 중구 명덕로 333 (대봉동, 대백프라자)",35.85583333333334,128.6063888888889,10157,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000250,user_000000,센트로팰리스 지하주차장 1층~3층,지진,운영중,"대구광역시 중구 대봉로 260 (대봉동, 센트로팰리스아파트)",35.86194444444445,128.60027777777776,75700,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000251,user_000000,대봉태왕아너스 지하주차장 1층~2층,지진,운영중,"대구광역시 중구 동덕로 55 (대봉동, 대봉태왕아너스)",35.86,128.60305555555556,4732,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000252,user_000000,대봉화성파크드림아파트(전 동 지하1층~2층),지진,운영중,"대구광역시 중구 명덕로55길 25 (대봉동, 대봉화성파크드림아파트)",35.856944444444444,128.59944444444446,5963,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000253,user_000000,명덕지하철역 지하1층~2층,지진,운영중,"대구광역시 중구 명덕로 지하 185 (남산동, 명덕역)",35.85805555555556,128.59111111111113,7132,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000254,user_000000,진석타워 지하2층~5층,지진,운영중,"대구광역시 중구 동덕로 115 (삼덕동2가, 진석타워)",35.865,128.60277777777776,12316,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000255,user_000000,경북대학교병원(외래진료동 지하식당 1층),지진,운영중,"대구광역시 중구 동덕로 130-0 (삼덕동2가, 경북대학교병원)",35.86666666666667,128.6038888888889,464,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000256,user_000000,삼덕교회기념관 지하1층~2층,지진,운영중,대구광역시 중구 공평로 22 (삼덕동2가),35.86611111111111,128.60027777777776,2424,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000257,user_000000,경대병원역 지하1층~3층,지진,운영중,"대구광역시 중구 달구벌대로 지하 2190 (삼덕동2가, 경대병원역)",35.86333333333334,128.60277777777776,6374,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000258,user_000000,월곡역사공원,한파,운영중,대구광역시 달서구 상인로 128 (상인동),35.81805555555556,128.54472222222222,500,0,0,False,False,,최고관리자,,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000259,user_000000,동성로 중앙지하주차장 1층,지진,운영중,"대구광역시 중구 동성로2길 80 (공평동, 2.28 기념중앙공원)",35.87,128.59805555555556,12504,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000260,user_000000,중앙로 지하철역 지하1층~2층,지진,운영중,"대구광역시 중구 중앙대로 지하 424 (남일동, 중앙로역)",35.87111111111111,128.5938888888889,12640,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000261,user_000000,도시철도 상인역 지하 1~2층,지진,운영중,"대구광역시 달서구 월배로 지하 223 (상인동, 대구지하철1호선 상인역)",35.81916666666667,128.53805555555556,7635,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000262,user_000000,침산공원 비상급수시설,폭염,운영중,,35.89611111111111,128.58472222222224,98,0,0,False,False,,최고관리자,053-665-2850,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000263,user_000000,복현3차서한이다음 전체동 지하주차장 1층,지진,운영중,"대구광역시 북구 복현로 130 (복현동, 복현3차서한이다음)",35.90138888888889,128.61833333333334,1191,0,0,False,False,,최고관리자,053-665-3640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000264,user_000000,명문세가2단지 전체동 지하주차장 1층,지진,운영중,"대구광역시 북구 복현로 50 (복현동, 복현블루밍브라운스톤명문세가아파트)",35.896388888888886,128.62444444444446,1396,0,0,False,False,,최고관리자,053-665-3640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000265,user_000000,동서영남타운 지하1층 주차장,지진,운영중,"대구광역시 북구 구암로 180(구암동, 칠곡동서영남아파트)",35.93,128.55944444444447,10823,0,0,False,False,,최고관리자,053-665-3800,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000266,user_000000,청구타운 지하1층~2층 주차장,지진,운영중,"대구광역시 북구 학정로 271(구암동, 칠곡청구타운)",35.92944444444444,128.55972222222223,9552,0,0,False,False,,최고관리자,053-665-3800,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000267,user_000000,동서2차아파트 지하1층 주차장,지진,운영중,"대구광역시 북구 구암로32길 22 (구암동, 칠곡2차동서타운)",35.92972222222222,128.5575,6435,0,0,False,False,,최고관리자,053-665-3800,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000268,user_000000,한라아파트 지하1층~2층 주차장,지진,운영중,"대구광역시 북구 구암로 170(구암동, 칠곡2차한라타운)",35.93,128.55916666666667,10369,0,0,False,False,,최고관리자,053-665-3800,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000269,user_000000,화성그랜드파크 지하1층~2층주차장,지진,운영중,"대구광역시 북구 구암로65길 9(구암동, 화성그랜드파크)",35.94083333333333,128.5686111111111,2641,0,0,False,False,,최고관리자,053-665-3800,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000270,user_000000,칠곡미래타운 지하1층 주차장,지진,운영중,"대구광역시 북구 팔거천동로 52(구암동, 칠곡미래타운)",35.92916666666667,128.5536111111111,9059,0,0,False,False,,최고관리자,053-665-4430,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000271,user_000000,두류수영장,한파,운영중,대구광역시 달서구 성당로 167 (성당동),35.848888888888894,128.56944444444443,550,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000272,user_000000,원화여자고등학교 지하 1층,지진,운영중,"대구광역시 달서구 당산로30길 30 (성당동, 원화여자고등학교,원화중학교)",35.848333333333336,128.54972222222221,419,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000273,user_000000,그린맨션3차 각 동 라인별 지하 창고,지진,운영중,"대구광역시 달서구 구마로36길 33 (본동, 그린맨션3차아파트)",35.83555555555556,128.54694444444445,8307,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000274,user_000000,와룡공원,폭염,운영중,대구광역시 달서구 선원남로 5 (이곡동),35.858333333333334,128.50055555555556,300,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000275,user_000000,동서서한타운,해일,운영중,"대구광역시 달서구 선원로 100 (이곡동, 성서동서서한아파트)",35.858333333333334,128.50333333333333,200,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000276,user_000000,대구공업대학 도서관 지하 1층,지진,운영중,"대구광역시 달서구 송현로 205 (본동, 대구공업대학교)",35.83583333333333,128.54444444444445,240,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000277,user_000000,그린맨션2차 각 동 라인별 지하 창고,지진,운영중,"대구광역시 달서구 구마로36길 20 (본동, 그린맨션2차아파트)",35.836111111111116,128.54666666666665,6880,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000278,user_000000,동서서한아파트 지하1~4층 지하주차장,지진,운영중,"대구광역시 달서구 선원로 100(이곡동, 성서동서서한아파트)",35.85888888888889,128.50305555555556,3200,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000279,user_000000,서한2차아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 선원로 122(이곡동, 성서2차서한타운)",35.85888888888889,128.50583333333333,2772,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000280,user_000000,보성화성아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 계대동문로 99 (이곡동, 성서보성화성타운)",35.855555555555554,128.50333333333333,4105,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000281,user_000000,한국산업인력공단 대구지역본부 지하1층 대피소,지진,운영중,대구광역시 달서구 성서공단로 213(갈산동),35.836111111111116,128.50611111111112,606,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000282,user_000000,성서산업단지역 지하1~3층 대피소,지진,운영중,"대구광역시 달서구 달구벌대로 지하 1280 (이곡동, 대구지하철2호선 성서산업단지역)",35.85166666666667,128.50722222222223,2527,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000283,user_000000,SS패션(경동어패럴) 지하1층 대피소,지진,운영중,대구광역시 달서구 성서서로 230(갈산동),35.845555555555556,128.5,917,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000284,user_000000,진천청구타운 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 진천로 41 (진천동, 진천청구타운)",35.81222222222222,128.52444444444447,9335,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000285,user_000000,계명대학교_1_동산병원 주차장,폭염,운영중,"대구광역시 달서구 달구벌대로 1035, 계명대학교동산병원 (신당동)",35.85388888888889,128.48,80,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000286,user_000000,삼성한국형아파트(지하1층 주차장),지진,운영중,"대구광역시 달서구 호산로 126 (호산동, 삼성한국형아파트)",35.85111111111111,128.47833333333332,6000,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000287,user_000000,KT대구물류센터_구 한국통신대구망(지하1층 기계실),지진,운영중,"대구광역시 달서구 선원로 7 (신당동, 한국통신대구망)",35.859722222222224,128.49305555555554,1600,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000288,user_000000,대백창신한라아파트 지하1~2층 지하주차장,지진,운영중,"대구광역시 달서구 성서서로 316(이곡동, 성서대백창신한라맨션)",35.85333333333333,128.5,892,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000289,user_000000,청남타운 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 성서서로 330(이곡동, 성서청남타운)",35.85444444444445,128.5,3989,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000290,user_000000,계명대학교 동산병원 지하2층 주차장,지진,폐쇄,"대구광역시 달서구 달구벌대로 1035, 계명대학교동산병원 (신당동)",35.85388888888889,128.48,24476,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000291,user_000000,강창역(지하2층 역사),지진,운영중,"대구광역시 달서구 달구벌대로 지하 1014 (호산동, 대구지하철2호선 강창역)",35.85305555555556,128.47833333333332,2339,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000292,user_000000,한화꿈에그린아파트(지하1층 주차장),지진,운영중,"대구광역시 달서구 달서대로 719 (신당동, 신당한화꿈에그린아파트)",35.86388888888889,128.4911111111111,4800,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000293,user_000000,계명대학교_2_의양관 옆 노천강당,해일,운영중,"대구광역시 달서구 달구벌대로 1095 (신당동, 계명대학교)",35.85277777777778,128.48722222222221,320,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000294,user_000000,대구테크노파크 벤처공장(지하1층 주차장),지진,운영중,"대구광역시 달서구 성서공단로11길 62 (호산동, 대구테크노파크벤처공장)",35.84027777777778,128.48888888888888,4121,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000295,user_000000,계명대역,지진,운영중,"대구광역시 달서구 달구벌대로 지하1140, 대구지하철2호선 계명대역 (신당동)",35.85138888888889,128.49194444444444,316,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000296,user_000000,계명대역(지하2층 역사),지진,운영중,"대구광역시 달서구 달구벌대로 지하 1140 (신당동, 대구지하철2호선 계명대역)",35.85138888888889,128.49194444444444,4375,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000297,user_000000,외국어고등학교(기숙사 지하1층),지진,운영중,"대구광역시 달서구 선원로11길 21 (신당동, 대구외국어고등학교)",35.86027777777778,128.4986111111111,2543,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000298,user_000000,삼성명가타운(지하1층 주차장),지진,운영중,"대구광역시 달서구 호산로 125 (파호동, 삼성명가타운)",35.85111111111111,128.4777777777778,12000,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000299,user_000000,우방유쉘(지하1층 주차장),지진,운영중,"대구광역시 달서구 달구벌대로 995 (파호동, 성서우방유쉘)",35.853611111111114,128.47611111111112,8203,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000300,user_000000,두류역,지진,운영중,"대구광역시 달서구 달구벌대로 지하1760, 대구지하철2호선 두류역 (두류동)",35.8575,128.55611111111114,326,0,0,False,False,,최고관리자,,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000301,user_000000,월드마크웨스트엔드 지하1층~지하3층 지하주차장,지진,운영중,"대구광역시 달서구 와룡로 169 (감삼동, 월드마크웨스트엔드)",35.84805555555556,128.5361111111111,3689,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000302,user_000000,우방드림시티아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 장기로 242 (감삼동, 우방드림시티)",35.84527777777778,128.53416666666666,7756,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000303,user_000000,감삼우방맨션아파트 지하1층 주차장,지진,운영중,"대구광역시 달서구 당산로 187 (감삼동, 감삼우방맨션)",35.85333333333333,128.54805555555555,2963,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000304,user_000000,감삼가든아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 감삼길 107 (감삼동, 감삼가든아파트)",35.85027777777778,128.5438888888889,720,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000305,user_000000,태백사우나,해일,운영중,대구광역시 북구 팔거천동로 80-1 (구암동),35.93138888888889,128.5552777777778,320,0,0,False,False,,최고관리자,053-665-3800,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000306,user_000000,그린빌3단지아파트 지하1층~2층 주차장,지진,운영중,"대구광역시 북구 구암서로 41(구암동, 그린빌3차)",35.94,128.56583333333336,3115,0,0,False,False,,최고관리자,053-665-3800,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000307,user_000000,칠곡보석헬스장(1),해일,운영중,대구광역시 북구 학정로 416 (구암동),35.94166666666666,128.56361111111113,370,0,0,False,False,,최고관리자,053-665-3800,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000308,user_000000,칠곡보석헬스장(2),해일,운영중,대구광역시 북구 학정로 416 (구암동),35.94166666666666,128.56361111111113,210,0,0,False,False,,최고관리자,053-665-3800,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000309,user_000000,복현건영타운,해일,운영중,"대구광역시 북구 검단로 28 (복현동, 복현건영아파트)",35.9,128.61555555555555,90,0,0,False,False,,최고관리자,,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000310,user_000000,경북농업기술원 비상급수시설,지진,운영중,"대구광역시 북구 칠곡중앙대로136길 47 (동호동, 경상북도농업기술원)",35.95777777777778,128.5602777777778,150,0,0,False,False,,최고관리자,053-665-3880,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
